Name,Item,2007-12-31,2008-12-31,2009-12-31,2010-12-31,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31,2017-12-31,2018-12-31,2019-12-31,2020-12-31
한국전자인증,유동자산,3305975,7335125,19088512,24319062,25332249.67,30131904.21,32104228.41,33988317.95,37891445.98,42194869.34,42440157.53,46473930.94,52480624.58,49967152.9
한국전자인증,재고자산,,,,26451,153738,135264,71590,175428.06,279046.42,77001.31,177686.74,257570.24,256169.07,253444.47
한국전자인증,매출채권및기타채권,880591,659496,2558152,2293668,3315270,2831688,2738176.9,2205558.03,2154012,2589317.45,2723594.18,2694031.95,3022767,3518014.38
한국전자인증,당좌자산,3305976,7335125,19088514,24292610,25178511.46,29996639.82,32032638.41,33812889.9,37612399.16,42117868.04,42262470.78,46216360.69,52224455.51,49713708.44
한국전자인증,부채총계,4956442,4808147,7966917,8754262,11419421.41,11787336.69,12186430.79,12900591.03,14638175.56,14561282.18,15163803.85,17621343.35,16917080.62,17980817.39
한국전자인증,유동부채,4604051,4319393,7453911,8754262,11159162.36,11700054.61,12186430.79,12797376.69,13754638.81,14049063.94,14242542.15,17113177.41,16589736.15,17528682.83
한국전자인증,순부채,-997628,-5614988,-14175654,-19447855,-19220363.84,-23897832.66,-25241213.13,-27306642.71,-29414467.27,-34902492.37,-34511190.48,-35476656.37,-42669314.83,-38948783.04
한국전자인증,자본총계,2324572,5299208,13732833,18726238,20319816.67,22008178.39,23403167.31,25840786.14,27339789.25,31460671.57,33194959.62,34926637.44,40490294.84,40268711.74
한국전자인증,매출액,7354471,10331409,11966071,16570550,18854130.13,21788251,23372236.71,24409197.41,25223248.38,26595766.25,26724833.22,26569094.72,28670274.31,32787602.75
한국전자인증,매출총이익,5332226,7300037,8249776,16570550,18854130.13,21788251.03,23372236.71,24409197.41,25223248.38,26595766.25,26724833.22,26569094.72,28670274.31,32787602.75
한국전자인증,영업이익,690154,1658591,2173065,3034557,4039563.02,4413153.58,3868710.1,3570029.71,4481512.55,5126425,5084811.56,3596865.02,2321879.89,4596355.36
한국전자인증,당기순이익,643352,2972735,2359382,3083628,3887741.74,3989236.7,3380083.21,3111578.43,3476147.2,4800849.19,3425698.5,2789991.69,1666823.6,2630286.04
한국전자인증,이자비용,84041,34323,38,0,,0,0,2,11163,24869,0,0,12127,41027
한국전자인증,EBITDA2,1236827,2247575,2912103,3943345,5036077.02,5517759.58,5025874.1,4627825.71,5664145.55,6037819,5725814.56,4372442.02,3378968.89,5610884.36
시그네틱스,유동자산,36637934,29740669,39455972,54299313,39265995.07,41009993.89,35201004.3,56013118.42,45573678.7,68555067.77,53855411.08,51740634.83,46670244,92205452
시그네틱스,재고자산,9956951,12922108,9576756,14215827,13708487.63,13648549.24,11933976.35,15361403.69,14424145.08,28146746.89,21388578.74,20008503.57,14352977,17519312
시그네틱스,매출채권및기타채권,20851114,10536507,21566204,16308191,20088333.41,23250487.54,17279809.67,22594707.03,16094569.31,36331294.78,26464708.42,21093273.88,22923142,22047027
시그네틱스,당좌자산,26680984,16818562,29879217,40083486,25557507.44,27361444.39,23267027.84,26394579.41,31149533.62,40408320.88,32466832.34,28283824.71,30851031,73179891
시그네틱스,부채총계,119737864,118990072,97046268,104003326,101504390.6,97806933.35,68573456.4,61051892.4,55143960.48,81501073.6,65876086.27,53068770.91,46416598,60374160
시그네틱스,유동부채,42395510,27710101,36948215,65811638,73699762.61,80121911.33,55024150.77,56547474.26,42111957.63,74601460.86,56935505.72,35285669.53,27488764,54707992
시그네틱스,순부채,86125358,92975619,59422498,36379152,52305678.75,45727205.36,26602951.45,23980335.09,12883868.42,33227599.88,20164595.64,13499613.34,5584777,-27395326
시그네틱스,자본총계,54365999,49952450,82725104,144837733,149239045.7,188345606.4,181856529.8,174870383.5,168205249.4,163130903.7,167650456.9,147330821,136462243,106371750
시그네틱스,매출액,167933597,188957333,199552606,238681201,276795743.5,309863258.5,274201080.2,234686956,209093609.4,215682536.7,265632652.7,250232556.1,218775440,201544561
시그네틱스,매출총이익,18966921,21740168,21782183,30153253,27452164.05,25818078.34,17488056.91,3491125.19,10120739.49,854210.63,10585960.24,1626848.17,-6856830,-6760078
시그네틱스,영업이익,13929218,16190721,16533256,23919915,20410605.92,18472136.48,11165077.2,-3945051.9,3549769.34,-5537246.48,2756303.55,-7185856.26,-19639345,-14479048
시그네틱스,당기순이익,5526971,1380934,11251824,19613138,15231711.55,15870153.92,9016461.17,-4542964,-3708552,-5873240,1615860,-6230358,-22949225,-37334950
시그네틱스,이자비용,7499295,6772887,5039947,3172973,2573810,2261166,1387592,884107,601084,596310,758276,816894,542478,497634
시그네틱스,EBITDA2,26660562,32205844,35125201,46692555,51445790.63,51758391.37,46301985.19,30642922.67,35293562.31,24124109.64,31474022.44,19198929.44,4770902,4902213
썬텍,유동자산,7564882,9391261,9447356,15936442,15135624.78,16923919.06,16046437.14,15737797.84,20691896.6,26561265.73,20199776.41,8934997,,
썬텍,재고자산,3791802,5075115,3977404,5247053,7426345.52,7624883.47,5647419.18,6114687.25,7805923.49,6574013.95,6020032.76,5843486,,
썬텍,매출채권및기타채권,3132281,3098563,4983523,4299104,4511681,3636749,2986680.41,3309169,3939632,4124089,3447435,2922838,,
썬텍,당좌자산,3773079,4316145,5469952,10689388,7709278.67,9299036.3,10399017.97,9623110.3,12885973.2,19987252.04,3639444.5,3091510,,
썬텍,부채총계,7604283,8726088,6338489,3032964,6322397.87,15346976.55,19122327.56,16802311.39,16347292.6,24961229.59,14307585.1,15004658,,
썬텍,유동부채,7082161,7808024,5943260,2890164,3829526.08,8072013.11,10422640.67,9351438.94,11200271.61,17192680.39,8724969.34,12774785,,
썬텍,순부채,5704526,5826835,2002079,-5988786,-881401,3946461.66,6366120.41,8413856.49,3591929.02,2282385.6,6790672.03,6249528,,
썬텍,자본총계,4069405,4555247,8912582,19206378,21643178.06,21072778.95,18313218.67,17874016.55,25815754.73,21660943.22,18621846.62,16752102,,
썬텍,매출액,16524770,16813005,26080746,23010209,23782154.98,23322765.07,21967161.03,20076151,24830038.49,25054557.37,15229792.84,13147975,,
썬텍,매출총이익,2237365,2563025,7402330,5780456,5348258.4,3613432.12,2079376.36,4029003.1,6854799.59,7320108.71,643657.33,-883798,,
썬텍,영업이익,802715,842106,4823347,2982388,2206744.38,354716.88,-1556185.09,667917.39,2227334.13,1179263.33,-4950620.06,-5850353,,
썬텍,당기순이익,398906,485842,3883882,2508476,1989278.18,270917.42,-1601806.97,521775.54,1675349.4,-7826059.67,-12920233.41,-7042194,,
썬텍,이자비용,315510,412277,272199,122242,23281,96364,182547,372389,300362,1533539,1246219,423624,,
썬텍,EBITDA2,1783433,1803005,5913013,4296840,3423172.66,2081822.69,606356.19,2775528.79,4155263.32,2980253.08,-3162713.65,-4115506,,
티비씨,유동자산,57527459,60203243,63062803,69965140,66637507.9,70489434.91,71140026.3,75582202.38,74008436.39,77631797.87,83909721.39,86336480.96,89522206.48,78901124.72
티비씨,재고자산,96473,69360,82724,69067,61705.69,60753.6,,,3305.6,2942.15,2752.15,2535.47,2038.49,2254.65
티비씨,매출채권및기타채권,11135501,10471216,9531818,11498572,13212798.38,10475732.31,9848711.51,8548123.25,12124191.65,14708298,9998532.4,11106070.22,19308373,12758628
티비씨,당좌자산,57430986,60133883,62980078,69896073,66575802.22,70428681.31,71140026.3,75582202.38,74005130.79,77628856.6,83906969.24,23256313.41,26748009.46,23737711.81
티비씨,부채총계,6634192,5059518,5461635,4896028,7998318.73,5318254.1,4490939.46,5013355.82,7483405.03,8591849.84,10048323.98,10204784.51,11054998.59,6310328.07
티비씨,유동부채,6578192,5003518,5455635,4805528,7950808.52,5109315.86,4149736.27,4650971.45,6435839.62,7849449.34,9247360.15,9387977.37,9740617.47,4905644.98
티비씨,순부채,-44717295,-48785522,-53076540,-58035763,541266.08,-1176558.53,-11059338.68,-7773719.04,-16208635.58,-19291049.96,-822622.08,-60971067.12,-64259852.98,-59669924.45
티비씨,자본총계,72320001,74256841,79624247,90543648,91608152,94475812,97490355,99234302,100734620,101917866,104309472.6,106567715.5,110660440.1,113314293.9
티비씨,매출액,38362289,37491102,31686808,34147615,37600065.05,36264740.88,33499369.72,35232832.53,41125285.71,38827003.19,42211579.78,40608939.11,49281263.23,35291791.91
티비씨,매출총이익,14028543,11493490,11918540,13270326,13416223.89,11242805.73,10934986.48,10823767.45,11078699.24,9971503.44,11204448.23,10172957.2,13104353.23,9900838.66
티비씨,영업이익,4430417,2811982,4070758,5030393,4000034.64,2571645.77,1968880.39,2091755.41,2000501.76,1826482.01,2677784.07,2571628.17,5247959.13,2915148.17
티비씨,당기순이익,5213440,4102114,5235080,5848048,4911358.18,4276132,3603325.03,3318219.13,3631552,2650259.62,3067237.88,3382631.66,5567951.49,3767801.85
티비씨,이자비용,35685,157283,16954,58324,96529,17889,9722,4026,10658,11958,4684,11279,10069,10236
티비씨,EBITDA2,6310627,5174111,5293612,6117256,6099191.64,6772626.77,4382886.39,4881657.41,4740794.76,3682384.01,4205132.07,4088559.17,6544456.13,4243427.17
에이루트,유동자산,7786224,11068318,14772425,24644364,21802827.49,20139115.25,24232514.39,23873673,27546679.47,68293387.57,64905981.85,34929983.46,41506034.88,42311640.31
에이루트,재고자산,809781,1699520,1600924,1796777,2010392.57,3565930,4179615.83,3443258,3823399.82,3537858.93,4588860.62,4110493.71,3817281.56,5039555.39
에이루트,매출채권및기타채권,1787223,1016761,1727857,2072206,2994975.2,3091589.82,4653902.76,4068096,6277352.48,11766329,8841582,2782228.39,8300823.6,6398476.01
에이루트,당좌자산,6976444,9368799,13171500,22847587,19792434.91,16573185.24,20052898.57,20430414,23723279.64,64755528.28,60317122.6,27659971.55,35271414.99,30934793.51
에이루트,부채총계,1172305,5657674,6188565,3542939,4319514.82,4539810.43,5315503.75,1976471,4025315.43,58265798.72,47060537.15,18250867.47,100759336.1,39721812.24
에이루트,유동부채,1172305,5657674,6001065,3505439,4250135.07,4366357.29,5114594.4,1976471,4025315.43,38208941.62,27048264.85,18228662.81,98829404.96,39155567.22
에이루트,순부채,-4506254,-5350650,-6176905,-19081487,-14095466.81,-10916191.77,-12525718.54,-14705367,-14713360.8,-23948320.26,-11049565.45,-17119560.5,42522423.35,-5921793.8
에이루트,자본총계,11298834,10373154,14174897,27053078,30068652.24,32984780.1,36417429.01,38648224,40630741.53,84368790.48,82659180.37,82532521.41,105407119.1,107626521.1
에이루트,매출액,19442844,21426778,23364298,28542745,27440456.49,26937127.42,31403846.69,27782702,29335971.44,33960103.81,36658645.95,22194326.91,31253724.1,34670562.34
에이루트,매출총이익,7286554,7710196,7454053,9161592,6884739.45,5959372.78,8449968.68,6528807,7692755.33,9149670.54,10144913.19,3467879.08,6894097.47,8228457.87
에이루트,영업이익,4820808,4847033,4338860,5820560,3317262.38,1486037.97,3036023.47,1500490,2967604.2,-10968897.97,-1427007.35,-5355582.41,-1018171.2,-2568006.13
에이루트,당기순이익,4681715,-550397,3193322,5297052,3647986.27,2407141,3932561,2658609,2482518.03,-24635353.7,-7806592.64,-7236499.1,2336271.04,-25060282.93
에이루트,이자비용,9136,3452,282172,61458,45214.65,57577.36,48989.4,30459,15116,82823,611848,99800,2705219,4023639
에이루트,EBITDA2,5277933,5449736,5234695,6790062,4216960.38,3022948.97,4652016.47,2921274,4222559.2,-9791425.97,-125072.35,-3953908.41,352529.8,-641384.13
디에이치피코리아,유동자산,,6796910,5111290,4401374,7195950,6784065,32209374.07,39816846.05,41485762.44,56250662.14,66756121.8,70676177.09,88659121.11,93430669
디에이치피코리아,재고자산,,330301,369522,752975,2007681,2467294,2755897.71,3451549.92,3903488.99,4062674.52,4640309.47,4985342.04,5819637.06,6748086.13
디에이치피코리아,매출채권및기타채권,,2373420,2021770,2523641,2659780,3737600,5005342,7659595,6289573,9006066,7531864,6430197,7625449,4083330
디에이치피코리아,당좌자산,,6466610,4741768,3648399,5188270,4316771,29453476.32,36365296.05,37582272.84,52187987.2,62115811.73,65662139.17,82839483.73,86682582.82
디에이치피코리아,부채총계,,7983244,10177843,18901113,19779096,19377717,8959822.31,10904029.64,7654392.1,8592810.54,8016971.53,9004088.56,11221884.47,11013815.54
디에이치피코리아,유동부채,,4486322,2143724,5751644,11828623,12928616,7348829.47,10455636.93,6985764.02,7734877,7038302.16,7711550.05,9714592.77,8582107.12
디에이치피코리아,순부채,,2363201,6732744,14387497,17267554,15230522,-18469869.27,-25862905.02,-29247031.52,-41008566.7,-54447404.77,-59168483.17,-68982068.76,-81935024.5
디에이치피코리아,자본총계,,4923923,6499827,7378496,7696257,9640525,44913808.66,56490419.02,65486016.9,75255616.1,86553573.44,94901256.45,107746935.7,118882944.4
디에이치피코리아,매출액,,12622175,9187775,10672472,16637709,21870112,26849588.55,32565661.05,38559068.13,44719857.45,49808081.55,49624684.19,60441370.51,60826955.33
디에이치피코리아,매출총이익,,4223546,4187585,4943981,7732273,10858904,15035535.73,19451635.41,23168342.5,25115038.17,27680654.74,27134699.22,36922723.53,38323955.43
디에이치피코리아,영업이익,,927977,291605,666800,2653536,4329825,6791862.03,9138495.23,10318707.62,11380746.21,12615805.36,10715330.12,15188582.46,15507638.79
디에이치피코리아,당기순이익,,275512,80894,385869,552014,1735670,1425285.91,9518771.39,10298069.58,11495820.25,12878978.67,10002748.82,14595868.95,14405009.51
디에이치피코리아,이자비용,,419052,218505,307030,1048231,940995,599603,188037,61942,48849,48157,0,3949,17606
디에이치피코리아,EBITDA2,,1534074,1062305,1278744,3966612,5846310,8470053.02,10825540.08,12658438.12,14177531.9,15552739.78,13873800.12,17808837.97,18092175.84
동부티에스블랙펄스팩,유동자산,,,,24696859,25282146.09,25930089.36,,,,,,,,
동부티에스블랙펄스팩,재고자산,,,,,,,,,,,,,,
동부티에스블랙펄스팩,매출채권및기타채권,,,,,,,,,,,,,,
동부티에스블랙펄스팩,당좌자산,,,,,,,,,,,,,,
동부티에스블랙펄스팩,부채총계,,,,1170740,1336567.62,1368647.83,,,,,,,,
동부티에스블랙펄스팩,유동부채,,,,17501,85608.8,22256.03,,,,,,,,
동부티에스블랙펄스팩,순부채,,,,785097,1011301.8,1276993.12,,,,,,,,
동부티에스블랙펄스팩,자본총계,,,,23526119,23945628.47,24561491.53,,,,,,,,
동부티에스블랙펄스팩,매출액,,,,99630,0,0,,,,,,,,
동부티에스블랙펄스팩,매출총이익,,,,43923,0,0,,,,,,,,
동부티에스블랙펄스팩,영업이익,,,,-101969,-215102.41,-110169.9,,,,,,,,
동부티에스블랙펄스팩,당기순이익,,,,-80588,419509.3,615863.06,,,,,,,,
동부티에스블랙펄스팩,이자비용,,,,0,94785,102979,,,,,,,,
동부티에스블랙펄스팩,EBITDA2,,,,-101969,-215102.41,-110169.9,,,,,,,,
대정화금,유동자산,14058536,17116637,17143417,40480321,41716149,36570989.09,55055164,45366447.52,42733188.78,44871827.69,47707163.52,57309655.58,60768758.23,71223991.65
대정화금,재고자산,5550003,5542910,5597899,6526335,7600624.11,6997861.11,6986625,7711707.91,7646391.77,8239165,8601457.19,8885097.13,9072083.1,9623627.46
대정화금,매출채권및기타채권,5042870,7951507,7563751,9497380,11874188,10912029,12376107,13125254,11160597,12864575,12763191,12883910,13499974,14242366
대정화금,당좌자산,8508533,11573727,11545520,33953987,34115525.66,29573128.2,48068540,37654738.85,35086797.54,36632662.63,39105705.94,48417178.79,51690727.92,61600364.35
대정화금,부채총계,10217759,9780153,11298641,13311095,16072960.34,12153071.78,23601793,27550223.59,20276021.46,26088492.76,14044107.36,14176695.89,30069419.67,33035042.04
대정화금,유동부채,8788478,9076894,7956632,9664905,12502653.5,8930135.14,8978203,19180409.82,8277042,9901019.34,10730743.5,10131095.51,14854837.47,27163119.82
대정화금,순부채,2402120,1693173,-530608,-20728200,-17238907.4,-15719220.04,-23671434,-12181861.04,-23062579.54,-23121945.63,-25597073.94,-34598727.79,-25348935.82,-28097987.68
대정화금,자본총계,11377498,26240657,28120441,50637468,54573786.07,56035660.89,65837472,71100842.27,79937663.18,86125398.12,98221394.67,114495698.7,121258073.8,127969337.3
대정화금,매출액,24161061,31153336,37172575,44789317,56194677.95,55332644.64,57678601,60580442.97,57889099.17,60942764.63,66494215.79,73830487.03,79606763.56,80191667.65
대정화금,매출총이익,5949535,6923974,9897807,10415552,12415108.64,10442748.55,11991840,13166702.23,14794685.69,15541942.15,16694547.6,17843967.82,19014633.88,18565492.84
대정화금,영업이익,1761662,3646147,5960767,6130196,7535161.33,4513667.49,6012253,6969979.98,8129602.83,8418247.26,9017009.86,9242972.03,10365746.53,10126813.63
대정화금,당기순이익,1279650,2244942,4928879,5049370,6816121.28,3649828.02,9797127,6518787.74,7653198.79,7523771.32,7329285.99,10037350.33,6068095.53,8913116.8
대정화금,이자비용,349796,354904,232593,99615,75159.63,82247.87,142718,615685.97,511519.12,11617.9,2693.73,1619.42,45628.88,289392.21
대정화금,EBITDA2,2738310,4299547,6234158,6418964,8386787.64,6067866.61,7295364,8085976.06,9200864.87,9253947.17,9743835.68,9773148.63,11053535.51,11485611.62
IBKS스팩1호,유동자산,,,,1605422,1909371.66,22685011.93,,,,,,,,
IBKS스팩1호,재고자산,,,,,,,,,,,,,,
